REACTION,KCAT [1/hr],STEP
HMR_6691,111204,11
HMR_6692,1941120000,11
HMR_6693,90000,12
HMR_6700,9709.714286,26
HMR_6701,9709.714286,26
HMR_6702,9709.714286,26
HMR_6703,9709.714286,26
HMR_6704,10.8,14
HMR_6705,10.8,14
HMR_6709,3312,11
HMR_6711,4041.545525,12
HMR_6717,250440,11
HMR_6720,271728,8
HMR_6727,1620,6
HMR_6728,5347.44,2
HMR_6729,6557.4,5
HMR_6747,9887.4,5
HMR_6755,708.2527631,9
HMR_6757,707.0880937,9
HMR_6770,30312,6
HMR_6771,3495.6,6
HMR_6781,,
HMR_6782,187200,5
HMR_6784,7012.8,5
HMR_6785,79420.5,17
HMR_6786,32880,5
HMR_6790,95400,3
HMR_6793,690932.5714,20
HMR_6794,690932.5714,20
HMR_6797,,
HMR_6802,3492,14
HMR_6813,561104.0946,11
HMR_6826,165600,23
HMR_6827,165600,23
HMR_6834,165600,23
HMR_6835,165600,23
HMR_6838,54984.96,17
HMR_6839,23328,8
HMR_6840,165600,23
HMR_6841,165600,23
HMR_6844,54984.96,17
HMR_6848,165600,23
HMR_6849,165600,23
HMR_6850,54984.96,17
HMR_6854,165600,23
HMR_6855,165600,23
HMR_6874,6557.4,5
HMR_6876,,
HMR_6907,19116,14
HMR_6908,3492,14
HMR_6909,19116,26
HMR_6910,3492,14
HMR_6928,,
HMR_6929,10571.28013,11
HMR_6937,,
HMR_6939,10571.28013,11
HMR_6957,82.8,12
HMR_6975,136.8,12
HMR_6976,136.8,12
HMR_6977,136.8,12
HMR_6978,5518.8792,11
HMR_6983,9360,12
HMR_6984,5220.72,14
HMR_6985,21.537,14
HMR_6986,,
HMR_6989,,
HMR_6990,,
HMR_6991,,
HMR_6992,45900,5
HMR_6993,45900,5
HMR_6994,45900,5
HMR_6995,296547.2226,8
HMR_6996,57.6,11
HMR_6997,,
HMR_6998,614976,2
HMR_6999,45900,5
HMR_7000,45900,5
HMR_7002,45900,5
HMR_7003,614976,2
HMR_7004,57.6,11
HMR_7005,705.8078825,9
HMR_7006,,
HMR_7007,65013.12,8
HMR_7008,,
HMR_7009,1260,18
HMR_7010,109172.1611,23
HMR_7011,,
HMR_7012,48600,12
HMR_7013,614976,2
HMR_7014,57.6,11
HMR_7015,,
HMR_7016,,
HMR_7017,45900,5
HMR_7018,45900,5
HMR_7019,45900,5
HMR_7020,45900,5
HMR_7022,614976,2
HMR_7023,57.6,11
HMR_7024,,
HMR_7025,3153600,12
HMR_7026,3153600,12
HMR_7027,3153600,12
HMR_7028,3153600,12
HMR_7029,614976,2
HMR_7030,45900,5
HMR_7031,,
HMR_7032,,
HMR_7033,45900,5
HMR_7034,,
HMR_7035,95400,3
HMR_7036,22950,5
HMR_7037,,
HMR_7038,550800,5
HMR_7039,10.8,14
HMR_7040,45900,5
HMR_7041,614976,2
HMR_7042,57.6,11
HMR_7043,,
HMR_7044,45900,5
HMR_7045,,
HMR_7046,,
HMR_7047,,
HMR_7048,45900,5
HMR_7049,,
HMR_7050,614976,2
HMR_7051,57.6,11
HMR_7052,45900,5
HMR_7053,45900,5
HMR_7054,45900,5
HMR_7055,57.6,11
HMR_7056,45900,5
HMR_7057,54984.96,17
HMR_7058,57.6,11
HMR_7059,266400,2
HMR_7060,45900,5
HMR_7061,45900,5
HMR_7062,148.68,8
HMR_7063,37080,9
HMR_7064,9977.205327,10
HMR_7065,10.8,14
HMR_7066,10.8,14
HMR_7067,1501.2,10
HMR_7068,5616,11
HMR_7069,9387.713841,8
HMR_7070,7200,9
HMR_7071,755.8686131,8
HMR_7072,30600,20
HMR_7073,2293.5277,8
HMR_7074,179761.9355,9
HMR_7075,1771.2,8
HMR_7076,127096.4677,10
HMR_7077,3960,8
HMR_7078,45900,5
HMR_7079,614976,2
HMR_7080,614976,2
HMR_7081,57.6,11
HMR_7082,45900,5
HMR_7083,614976,2
HMR_7084,614976,2
HMR_7085,,
HMR_7086,,
HMR_7087,,
HMR_7088,45900,5
HMR_7089,614976,2
HMR_7090,,
HMR_7091,45900,5
HMR_7092,614976,2
HMR_7093,614976,2
HMR_7094,,
HMR_7095,,
HMR_7096,45900,5
HMR_7097,614976,2
HMR_7098,,
HMR_7099,45900,5
HMR_7100,614976,2
HMR_7103,,
HMR_7104,,
HMR_7106,,
HMR_7109,,
HMR_7115,,
HMR_7117,,
HMR_7119,,
HMR_7121,,
HMR_7123,,
HMR_7125,,
HMR_7127,,
HMR_7130,276973.2,12
HMR_7131,300,5
HMR_7137,432,8
HMR_7140,121.0403721,11
HMR_7141,1252758.977,20
HMR_7145,2.52,17
HMR_7146,,
HMR_7147,4.32,6
HMR_7160,11726.96068,5
HMR_7161,972.5976324,2
HMR_7162,11988,12
HMR_7163,41.4,20
HMR_7164,41.4,20
HMR_7165,,
HMR_7166,2376,3
HMR_7167,21636,19
HMR_7168,4500,2
HMR_7169,,
HMR_7170,0.4788,3
HMR_7173,,
HMR_7180,1057.2,15
HMR_7181,5344.8,14
HMR_7182,,
HMR_7184,,
HMR_7185,1057.2,15
HMR_7186,64620.76586,20
HMR_7187,3708,29
HMR_7188,9526.551253,20
HMR_7197,103446.5354,9
HMR_7198,,
HMR_7199,,
HMR_7255,,
HMR_7256,24448.34109,20
HMR_7257,,
HMR_7265,1057.2,15
HMR_7268,52752.00312,17
HMR_7269,52752.00312,17
HMR_7270,52752.00312,17
HMR_7271,74700.00468,5
HMR_7274,25.2,19
HMR_7275,25.2,19
HMR_7276,25.2,19
HMR_7277,25.2,19
HMR_7278,21.537,14
HMR_7279,25.2,19
HMR_7283,,
HMR_7328,1057.2,15
HMR_7329,1057.2,15
HMR_7330,,
HMR_7431,,
HMR_7432,,
HMR_7435,,
HMR_7437,,
HMR_7469,58680,9
HMR_7594,107470.9935,20
HMR_7597,,
HMR_7599,2250,20
HMR_7602,28642.40343,20
HMR_7604,2250,20
HMR_7605,11858.4,12
HMR_7606,104400,10
HMR_7607,9555.861483,20
HMR_7610,2250,20
HMR_7614,28633.36245,20
HMR_7615,276973.2,12
HMR_7616,3236400,8
HMR_7617,6138,2
HMR_7618,54188.07332,8
HMR_7619,302.4,5
HMR_7620,118.8,2
HMR_7621,720,10
HMR_7622,11904.18991,8
HMR_7623,30240,6
HMR_7624,67.83282115,21
HMR_7625,30240,12
HMR_7626,67.23988055,21
HMR_7628,567750.8569,11
HMR_7652,108,1
HMR_7656,468,1
HMR_7660,,
HMR_7677,882,5
HMR_7678,882,5
HMR_7698,523622.467,11
HMR_7700,,
HMR_7703,64260,2
HMR_7711,,
HMR_7712,,
HMR_7715,,
HMR_7720,,
HMR_7724,,
HMR_7727,,
HMR_7741,557522.5105,11
HMR_7743,,
HMR_7744,83.988,12
HMR_7745,38880000,12
HMR_7746,229770,3
HMR_7747,243000,5
HMR_7748,2999076.923,8
HMR_7749,2999076.923,8
HMR_7755,48276,5
HMR_7756,101710.7771,11
HMR_7757,,
HMR_7758,,
HMR_7759,,
HMR_7760,,
HMR_7761,,
HMR_7897,,
HMR_7898,,
HMR_7899,,
HMR_7900,,
HMR_7901,,
HMR_7903,,
HMR_7906,,
HMR_7944,,
HMR_7947,,
HMR_7949,,
HMR_7977,,
HMR_8023,,
HMR_8056,,
HMR_8084,,
HMR_8086,,
HMR_8090,,
HMR_8211,,
HMR_8218,,
HMR_8271,12738.6,5
HMR_8287,25.2,14
HMR_8374,,
HMR_8378,25.2,19
HMR_8395,32700.22631,19
HMR_8397,11743.87548,31
HMR_8399,11743.87548,31
HMR_8418,,
HMR_8475,,
HMR_8476,,
HMR_8490,,
HMR_8491,,
HMR_8492,,
HMR_8501,40860,5
HMR_8505,,
HMR_8510,,
HMR_8540,168514.6197,20
HMR_8562,,
HMR_8567,,
HMR_8570,10728,8
HMR_8571,10728,8
HMR_8572,4820328,8
HMR_8573,4820328,8
HMR_8574,10728,8
HMR_8575,10728,8
HMR_8576,4820328,8
HMR_8577,4820328,8
HMR_8578,10728,8
HMR_8579,10728,8
HMR_8580,4338,6
HMR_8582,10728,8
HMR_8585,33433.02198,19
HMR_8588,,
HMR_8590,,
HMR_8608,36720,2
HMR_8639,,
HMR_8643,244.8,2
HMR_8670,,
HMR_8746,163292.4,2
HMR_8749,35477.67857,19
HMR_8750,287010.2428,20
HMR_8761,22495.90575,8
HMR_8762,3707.8416,8
HMR_8776,,
HMR_8785,,
HMR_8796,11520,6
HMR_8798,,
HMR_8877,,
HMR_8884,,
HMR_9014,,
HMR_9016,,
HMR_9017,,
HMR_9018,,
HMR_9019,,
HMR_9022,,
HMR_9173,,
HMR_9174,,
HMR_9175,,
HMR_9176,,
HMR_9177,,
HMR_9178,,
HMR_9179,,
HMR_9180,,
HMR_9183,,
HMR_9184,,
HMR_9185,,
HMR_9187,,
HMR_9188,,
HMR_9189,,
HMR_9191,,
HMR_9199,,
HMR_9200,,
HMR_9464,353091.8919,8
HMR_9484,19143.80095,11
HMR_9485,180,8
HMR_9487,40848,6
HMR_9488,87300,6
HMR_9489,30600,12
HMR_9490,3087720,20
HMR_9491,2016,14
HMR_9492,28944000,9
HMR_9493,18612,8
HMR_9494,238798.8071,20
HMR_9495,1562.976,9
HMR_9496,500.4,7
HMR_9497,5526,2
HMR_9498,3672,19
HMR_9499,469225.2286,20
HMR_9500,734040,11
HMR_9501,17532,9
HMR_9502,3492,8
HMR_9503,7920,8
HMR_9504,25.56,17
HMR_9505,2016,14
HMR_9506,1512,8
HMR_9507,283216.4165,20
HMR_9508,90,5
HMR_9509,79.2,5
HMR_9510,25.56,17
HMR_9511,25.56,17
HMR_9512,1276.8,11
HMR_9513,50.4,9
HMR_9514,1350.651143,9
HMR_9515,1100908.11,20
HMR_9516,238798.8071,20
HMR_9517,3476.571429,2
HMR_9518,22.644,5
HMR_9519,25.56,17
HMR_9520,25.56,17
HMR_9521,58165.13119,20
HMR_9522,4680,8
HMR_9523,141174.5714,20
HMR_9524,1558800,21
HMR_9525,3492,14
HMR_9527,1639820.89,9
HMR_9528,10782,14
HMR_9529,131051.592,12
HMR_9530,59691.38707,20
HMR_9531,59165.20452,20
HMR_9532,5706,14
HMR_9534,72463.66145,11
HMR_9535,952.56,12
HMR_9536,9641.244053,20
HMR_9537,9641.244053,20
HMR_9538,232020,4
HMR_9539,53769.91326,32
HMR_9541,240.12,12
HMR_9542,1260,8
HMR_9543,56279.89008,8
HMR_9544,369.6,5
HMR_9545,14400,14
HMR_9546,905.52,15
HMR_9547,2250,8
HMR_9548,936,12
HMR_9549,25.56,17
HMR_9550,14112,2
HMR_9551,217.8151547,9
HMR_9552,2736,9
HMR_9554,1067936.021,20
HMR_9561,,
HMR_9575,18640.07089,12
HMR_9577,9108,2
HMR_9578,619200,8
HMR_9579,0.576,6
HMR_9580,,
HMR_9581,,
HMR_9582,,
HMR_9583,,
HMR_9584,,
HMR_9585,,
HMR_9586,,
HMR_9587,,
HMR_9588,,
HMR_9590,,
HMR_9593,,
HMR_9602,,
HMR_9603,,
HMR_9604,,
HMR_9605,,
HMR_9607,,
HMR_9608,,
HMR_9609,,
HMR_9610,,
HMR_9612,,
HMR_9613,,
HMR_9614,,
HMR_9615,,
HMR_9617,,
HMR_9619,,
HMR_9620,,
HMR_9621,,
HMR_9622,,
HMR_9623,,
HMR_9624,,
HMR_9625,,
HMR_9626,,
HMR_9627,,
HMR_9628,,
HMR_9629,,
HMR_9630,,
HMR_9631,,
HMR_9632,,
HMR_9633,,
HMR_9634,,
HMR_9635,,
HMR_9637,,
HMR_9638,,
HMR_9639,,
HMR_9640,,
HMR_9642,,
HMR_9643,,
HMR_9644,,
HMR_9645,,
HMR_9646,,
HMR_9647,,
HMR_9648,,
HMR_9651,,
HMR_9652,,
HMR_9653,,
HMR_9654,,
HMR_9656,,
HMR_9657,,
HMR_9658,,
HMR_9659,,
HMR_9660,,
HMR_9661,,
HMR_9662,,
HMR_9663,,
HMR_9665,,
HMR_9666,,
HMR_9667,,
HMR_9669,,
HMR_9670,,
HMR_9671,,
HMR_9672,,
HMR_9673,,
HMR_9674,,
HMR_9676,,
HMR_9677,,
HMR_9678,,
HMR_9679,,
HMR_9680,,
HMR_9716,,
HMR_9717,57.6,11
HMR_9718,95760,5
HMR_9719,567450,3
HMR_9720,,
HMR_9722,232020,4
HMR_9723,,
HMR_9724,,
HMR_9726,31.68,5
HMR_9727,21.537,14
HMR_9728,,
HMR_9731,,
HMR_9732,,
HMR_9733,3153600,12
HMR_9734,211290.4218,11
HMR_9735,3153600,12
HMR_9738,,
HMR_9739,,
HMR_9740,,
HMR_9741,,
HMR_9742,,
HMR_9743,,
HMR_9744,,
HMR_9745,,
HMR_9746,,
HMR_9747,,
HMR_9748,,
HMR_9749,,
HMR_9750,,
HMR_9751,,
HMR_9752,,
HMR_9753,,
HMR_9754,,
HMR_9755,,
HMR_9756,,
HMR_9757,,
HMR_9758,,
HMR_9759,,
HMR_9760,,
HMR_9761,,
HMR_9763,,
HMR_9764,,
HMR_9765,,
HMR_9766,,
HMR_9767,,
HMR_9771,,
HMR_9772,,
HMR_9773,,
HMR_9776,,
HMR_9777,,
HMR_9778,,
HMR_9781,,
HMR_9782,,
HMR_9783,,
HMR_9784,,
HMR_9785,,
HMR_9787,,
HMR_9790,,
HMR_9791,,
HMR_9792,,
HMR_9794,,
HMR_9795,,
HMR_9796,,
HMR_9797,,
HMR_9798,12240,5
HMR_9799,414000,6
HMR_9800,22495.31929,8
HMR_9801,28836,17
HMR_9802,2159713.2,5
HMR_9803,45900,5
HMR_9804,889200,13
HMR_9805,104400,4
HMR_9806,75600,27
HMR_9807,115.2,21
HMR_9817,,
HMR_9818,33552.66821,11
HMR_biomass_Renalcancer,186110.2063,8
DM_HMR_biomass_renalcancer,,
EX_M03044[e],,
EX_M01403[e],,
EX_CN0020[e],,
EX_M00932[e],,
EX_M00545[e],,
EX_M00228[e],,
EX_M00242[e],,
EX_M02957[e],,
EX_M01570[e],,
EX_M03147[e],,
EX_M02048[e],,
EX_M02353[e],,
EX_M01569[e],,
EX_M03146[e],,
EX_M02047[e],,
EX_M02352[e],,
EX_apoC_Lys[e],,
EX_pre_prot[e],,
EX_dad_5[e],,
EX_M02723[e],,
EX_xtp[e],,
EX_adpglc[e],,
EX_M03161[e],,
sink_xolest2_hs[l],,
HMR_9725,25.2,19
HMR_0031,405216000,17
HMR_0032,25.2,19
biomass_components,2026080,17
cofactors_vitamins,25.2,19
vitaminA,74700.00468,11
vitaminD,,
vitaminE,25.2,19
xenobiotics,25.2,19
arachidonates,3890.298131,19
steroids,4142.272297,19
others,3489.949194,19
HMR_7596,,
HMR_2957,104.4,5
HMR_6580,184369.5,14
HMR_6588,184369.5,14
HMR_1800,19116,14
HMR_1635,103320.9,9
HMR_1048,724218.1331,7
HMR_1484,615.6,14
HMR_6686,10.8,14
HMR_1264,104.4,5
HMR_1233,266400,2
HMR_1691,10227.8798,20
HMR_1151,,
HMR_0980,874800,5
HMR_1467,1720.8,5
HMR_4816,482500.8878,8
HMR_1644,20761.57377,19
HMR_4772,446.4,3
HMR_1500,125.16,8
HMR_5151,276973.2,12
HMR_5152,2250,20
HMR_5153,11858.4,12
HMR_5154,104400,10
HMR_5155,0.029467742,17
HMR_5156,,
HMR_5157,2250,20
HMR_5158,28604.23963,20
HMR_5159,276973.2,12
HMR_5160,,
HMR_5161,5.039408867,2
HMR_5162,55365.59944,8
HMR_5163,302.4,11
HMR_5164,0.056733524,2
HMR_5165,,
HMR_5166,20.16,9
HMR_5167,30240,12
HMR_5168,67.03645834,21
HMR_5172,30240,12
HMR_3264,28591.13208,8
HMR_3256,28591.13208,8
HMR_3258,61200,8
HMR_1147,221220,2
HMR_1049,724218.1331,8
HMR_1018,291600,12
HMR_1149,209741.3195,31
HMR_1383,1187.072961,11
HMR_4531,121424.3712,23
HMR_6955,1083429.771,20
HMR_6672,305204.9515,11
HMR_6822,,
HMR_5099,,
EX_nadh[e],,
EX_glc_D[e],,
EX_sbt_D[e],,
12DHCHOLabc,,
12DHCHOLt,,
12DHCHOLt2,,
3DHCAS,9709.714286,14
3DHCDCAS,9709.714286,14
3DHCDCHOLabc,,
3DHCDCHOLt,,
3DHCDCHOLt2,,
3DHCHOLabc,,
3DHCHOLt,,
3DHCHOLt2,,
3DHDCAabc,,
3DHDCAS,9709.714286,14
3DHDCAt,,
3DHDCAt2,,
3DHLCAabc,,
3DHLCAS,9709.714286,14
3DHLCAt,,
3DHLCAt2,,
7DHCDCHOLabc,,
7DHCDCHOLt,,
7DHCDCHOLt2,,
7DHCHOLabc,,
7DHCHOLt,,
7DHCHOLt2,,
CA24GSc,10.8,14
CA24GSr,10.8,14
CA24Gte,,
CA24Gtr,,
CA3Sabc,,
CA3St,,
CASULT,54984.96,17
CDCA24GSc,10.8,14
CDCA24GSr,10.8,14
CDCA24Gte,,
CDCA24Gtr,,
CDCA3GSc,10.8,14
CDCA3GSr,10.8,14
CDCA3Gte,,
CDCA3Gtr,,
HC02220t,,
CDCA6AH,9709.714286,14
COPROSTabc,,
COPROSTt,,
COPROSTt2,,
DCA24GSc,10.8,14
DCA24GSr,10.8,14
DCA24Gte,,
DCA24Gtr,,
DCA3GSc,10.8,14
DCA3GSr,10.8,14
DCA3Gte,,
DCA3Gtr,,
DCA3Sabc,,
DCA3St,,
DCASULT,54984.96,17
DM_12dhchol[c],,
DM_3dhcdchol[c],,
DM_3dhchol[c],,
DM_3dhdchol[c],,
DM_3dhlchol[c],,
DM_7dhcdchol[c],,
DM_7dhchol[c],,
DM_ca24g[c],,
DM_ca3s[c],,
DM_cdca24g[c],,
DM_cdca3g[c],,
DM_coprost[c],,
DM_dca24g[c],,
DM_dca3g[c],,
DM_dca3s[c],,
DM_gca3s[c],,
DM_gcdca3s[c],,
DM_gdca3s[c],,
DM_gudca3s[c],,
DM_hca24g[c],,
DM_hca6g[c],,
DM_hdca24g[c],,
DM_hdca6g[c],,
DM_hyochol[c],,
DM_icdchol[c],,
DM_isochol[c],,
DM_lca24g[c],,
DM_lca3g[c],,
DM_lca3s[c],,
DM_tca3s[c],,
DM_tcdca3s[c],,
DM_tdca3s[c],,
DM_thyochol[c],,
DM_tudca3s[c],,
DM_uchol[c],,
DM_udca3s[c],,
EX_12dhchol[e],,
EX_3dhcdchol[e],,
EX_3dhchol[e],,
EX_3dhdchol[e],,
EX_3dhlchol[e],,
EX_7dhcdchol[e],,
EX_7dhchol[e],,
EX_ca24g[e],,
EX_ca3s[e],,
EX_cdca24g[e],,
EX_cdca3g[e],,
EX_coprost[e],,
EX_dca24g[e],,
EX_dca3g[e],,
EX_dca3s[e],,
EX_gca3s[e],,
EX_gcdca3s[e],,
EX_gdca3s[e],,
EX_gudca3s[e],,
EX_hca24g[e],,
EX_hca6g[e],,
EX_hdca24g[e],,
EX_hdca6g[e],,
EX_hyochol[e],,
EX_icdchol[e],,
EX_isochol[e],,
EX_lca24g[e],,
EX_lca3g[e],,
EX_lca3s[e],,
EX_tca3s[e],,
EX_tcdca3s[e],,
EX_tdca3s[e],,
EX_thyochol[e],,
EX_tudca3s[e],,
EX_uchol[e],,
EX_udca3s[e],,
GCA3Sabc,,
GCA3St,,
GCASULT,54984.96,17
GCDCA3Sabc,,
GCDCA3St,,
GCDCASULT,54984.96,17
GDCA3Sabc,,
GDCA3St,,
GDCASULT,54984.96,17
GUDCA3Sabc,,
GUDCA3St,,
GUDCASULT,54984.96,17
HCA24GSc,10.8,14
HCA24GSr,10.8,14
HCA24Gte,,
HCA24Gtr,,
HCA6GSc,10.8,14
HCA6GSr,10.8,14
HCA6Gte,,
HCA6Gtr,,
HDCA24GSc,10.8,14
HDCA24GSr,10.8,14
HDCA24Gte,,
HDCA24Gtr,,
HDCA6GSc,10.8,14
HDCA6GSr,10.8,14
HDCA6Gte,,
HDCA6Gtr,,
HYOCHOLabc,,
HYOCHOLt,,
HYOCHOLt2,,
HYOCHOLtr,,
ICDCHOLabc,,
ICDCHOLt,,
ICDCHOLt2,,
ISOCHOLabc,,
ISOCHOLt,,
ISOCHOLt2,,
LCA24GSc,10.8,14
LCA24GSr,10.8,14
LCA24Gte,,
LCA24Gtr,,
LCA3GSc,10.8,14
LCA3GSr,10.8,14
LCA3Gte,,
LCA3Gtr,,
LCA3Sabc,,
LCA3St,,
LCASULT,54984.96,17
M02155tr,,
TCA3Sabc,,
TCA3St,,
TCASULT,54984.96,17
TCDCA3Sabc,,
TCDCA3St,,
TCDCA6AH,9709.714286,14
TCDCASULT,54984.96,17
TDCA3Sabc,,
TDCA3St,,
TDCASULT,54984.96,17
THYOCHOLabc,,
THYOCHOLt,,
THYOCHOLt2,,
TUDCA3Sabc,,
TUDCA3St,,
TUDCASULT,54984.96,17
UCHOLabc,,
UCHOLt,,
UCHOLt2,,
UDCA3Sabc,,
UDCA3St,,
UDCASULT,54984.96,17
UDCHOLt,,
UDCHOLt2,,
12HTACRhr,45900,5
12HTACRtu,,
12HTACRtep,,
1331TAALThr,,
1331TACRhr,,
1331TACRteb,,
1331TACRtev,,
13DMThr,,
13DMTtu,,
13DMTtep,,
14HMDZALThr,45900,5
14HMDZhr,45900,5
14MDZtev,,
1513DTALThr,,
1513DTACRhr,,
1513TACRtu,,
1513TACRtep,,
1531TACRhr,,
1531TACRteb,,
1531TACRtev,,
1531TALThr,,
15DMThr,,
15DMTtu,,
15DMTtep,,
1HIBUPGLUC_Sthv,,
1HIBUP_SGLUhep,10.8,14
1HIBUP_Sthv,,
1HMDGLUChr,,
1HMDZGLUChc,,
1OHMDZhr,45900,5
1OHMDZtep,,
2HATVLAChc,,
2HATVACIDGLUChr,10.8,14
2HATVACIDGLUCteb,,
2HATVACIDOXDhc,45900,5
2HATVACIDhc,51957360,8
2HATVACIDteb,,
2HATVACIDtep,,
2HATVACIDthc,,
2HATVLACGLUChr,10.8,14
2HATVLACGLUCteb,,
2HATVLACOXDhc,45900,5
2HATVLACteb,,
2HATVLACtep,,
2HATVLACthc,,
2HIBUPGLUC_Sthv,,
2HIBUP_Rthv,,
2HIBUP_SGLUhep,10.8,14
2HIBUP_Sthv,,
31DMThr,,
31DMTtu,,
31DMTtep,,
35DHPVShc,4854.857143,14
35DHPVStep,,
35DHPVSthc,,
35DSMVhep,45900,5
35DSMVteb,,
3HIBUPGLUC_Sthv,,
3HIBUP_Rthv,,
3HIBUP_SGLUhep,10.8,14
3HIBUP_Sthv,,
3HLVSTAChep,51957360,8
3HLVSTACtbc,,
3HPVSTETCOAhcm,28591.13208,8
3HPVSTETCOAhcx,2269800,3
3HPVSTETteb,,
3HPVSTETtev,,
3HPVShc,9709.714286,14
3HPVSteb,,
3HPVStep,,
3HPVSthc,,
3HSMVACIDhep,51957360,8
3HSMVACIDteb,,
3HSMVhep,67672.8,11
3ISPVShc,,
3ISPVSteb,,
3ISPVStep,,
3ISPVSthc,,
3MEACMPhc,,
3OHACMPhr,9709.714286,14
3OHACMPtev,,
4BHGLZABCt,,
4BHGLZhr,,
4BHGLZtev,,
4HATVACIDOXDhc,45900,5
4HATVACIDhc,51957360,8
4HATVACIDteb,,
4HATVACIDtep,,
4HATVACIDthc,,
4HATVLACOXDhc,45900,5
4HATVLAChc,,
4HATVLACteb,,
4HATVLACtep,,
4HATVLACthc,,
4HMDGLUCtev,,
4HMDZGLUChr,,
4OHMDZhr,45900,5
4OHMDZtev,,
56DHPVShc,9709.714286,14
56DHPVSteb,,
56DHPVStev,,
56EPPVShc,9709.714286,14
56EPPVSteb,,
56EPPVStev,,
5OHFVSGLUhc,,
5OHFVSGLUtev,,
5OHFVShc,45900,5
5OHFVSteb,,
6AHGLZABCt,,
6AHGLZhr,,
6AHGLZtev,,
6BHGLZABCt,,
6BHGLZGLCABCt,,
6BHGLZGLChr,,
6BHGLZGLCtev,,
6BHGLZhr,45900,5
6BHGLZtev,,
6CSMVACIDhep,51957360,8
6CSMVACIDteb,,
6CSMVhep,45900,5
6EPSteb,,
6EPVStep,,
6EPVShc,,
6EPVSthc,,
6HLVSTAChep,51957360,8
6HLVSTthep,,
6HMSMVACIDhep,51957360,8
6HMSMVACIDteb,,
6HMSMVhep,45900,5
6HSMVACIDhep,51957360,8
6HSMVACIDteb,,
6HSMVhep,45900,5
6MELACAChep,51957360,8
6MELVACtbc,,
6MELVSTthep,,
6MSMVhep,45900,5
6OHFVSGLUhc,,
6OHFVSGLUtev,,
6OHFVShc,9709.714286,14
6OHFVSteb,,
7AHGLZABCt,,
7AHGLZhr,,
7AHGLZtev,,
7BHGLZABCt,,
7BHGLZGLCABCt,,
7BHGLZGLChr,,
7BHGLZGLCtev,,
7BHGLZhr,45900,5
7BHGLZtev,,
7HPVShc,9709.714286,14
7HPVSteb,,
7HPVStev,,
ALLOP2tu,,
ACMPtu,6622.8,2
ACMPGLUChr,10.8,14
ACMPGLUTdt,,
ACMPGLUTtep,,
ACMPGLUTthc,,
ACMPGLUtep,,
ACMPGLUthc,,
ACMPShc,91440,5
ACMPdt,,
ACMPthc,,
ALLOP1tu,,
ALLOPOXDhep,144,8
ALLOPtepvb,,
AM19CSALThr,45900,5
AM19CShr,,
AM19CSteb,,
AM1A4NCShc,,
AM1A4NCSteb,,
AM1ACCShr,,
AM1ACCStev,,
AM1ACShr,,
AM1ACSteb,,
AM1ACStep,,
AM1ALCShr,,
AM1ALCSteb,,
AM1ALCStep,,
AM1C4N9CShc,,
AM1C4N9CSteb,,
AM1C9CShr,,
AM1C9CSteb,,
AM1C9CStev,,
AM1CCShr,,
AM1CCSteb,,
AM1CCStev,,
AM1CGLChr,,
AM1CGLCteb,,
AM1CSAhr,45900,5
AM1CSAtep,,
AM4N9CShc,,
AM4N9CShr,,
AM4N9CStev,,
AM4NC9CSteb,,
AM4NCShr,,
AM4NCSteb,,
AM4NCStep,,
AM9CSAhr,45900,5
AM9CSAteb,,
AM9CSAtep,,
ATVACIDMCTtu,,
ATVACIDOATPtu,,
ATVACIDhc,51957360,8
ATVACIDhr,,
ATVACIDtdu,,
ATVACIDtu,6622.8,2
ATVACYLGLUChc,10.8,14
ATVETHGLUChc,5.4,14
ATVLACGLCURhc,10.8,14
ATVLACThc,,
ATVLACh2r,,
ATVLAChc,,
ATVLAChr,,
ATVLACtdhc,,
ATVLACtu,6622.8,2
Am19CStev,,
Am1CSAteb,,
CARBIBUP_SGLUthv,,
CARIBUP_Rthv,,
CARIBUP_SGLUhep,10.8,14
CARIBUP_Sthv,,
CRGLZABCt,,
CRGLZhr,,
CRGLZtev,,
CRVS1M24hc,45900,5
CRVS1tev,,
CRVS23M24hc,45900,5
CRVSATPthc,,
CRVSATPtu,6622.8,2
CRVSM1SPhc,,
CRVSM1hc,45900,5
CRVSM1hr,23580,7
CRVSM1teb,,
CRVSM22hc,,
CRVSM23hc,45900,5
CRVSM23hr,23580,7
CRVSM23teb,,
CRVSM23tev,,
CRVSM24teb,,
CRVSM24tev,,
CRVSM31hc,,
CRVStu,,
CRVSthc,,
CSASULPhc,,
CSASULPteb,,
CSASULPtev,,
CSAtd,,
CSAtu,6622.8,2
CVM1GLUChc,10.8,14
CVM23GLUChc,10.8,14
CYSACMPAChc,,
CYSAMPtev,,
DELACCRVSM23hc,,
DEOXFVShc,4539600,3
DEOXFVStev,,
DESFVShc,9709.714286,14
DESFVSteb,,
DHGLZABCt,,
DHGLZhc,,
DHGLZtev,,
DSPVShc,9709.714286,14
DSPVSteb,,
DSPVStev,,
EPOXTAChr,,
EPOXTACteb,,
EPOXTACtev,,
EX_12htacr[e],,
EX_1331tacr[e],,
EX_13dmt[e],,
EX_14hmdz[e],,
EX_1513tacr[e],,
EX_1531tacr[e],,
EX_15dmt[e],,
EX_1hibup_S[e],,
EX_1hibupglu_S[e],,
EX_1hmdgluc[e],,
EX_1ohmdz[e],,
EX_2hatvacid[e],,
