METID	NAME	FORMULA	CHARGE	CHEBI	KEGG	PUBCHEM	HMDB	INCHI STRING	SMILE
asplyshis[e]	Aspartyl-Lysyl-Histidine	C16H26N6O6	0					InChI=1/C16H26N6O6/c17-4-2-1-3-11(21-14(25)10(18)6-13(23)24)15(26)22-12(16(27)28)5-9-7-19-8-20-9/h7-8,10-12H,1-6,17-18H2,(H,19,20)(H,21,25)(H,22,26)(H,23,24)(H,27,28)/t10-,11+,12-/s2	[H]N(C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])([N+]([H])([H])[H])C([H])([H])C([O-])=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+]([H])([H])[H])[C@@]([H])(C([O-])=O)C([H])([H])C1=C([H])N([H])C([H])=N1
aspmetasp[e]	Aspartyl-Methionyl-Aspartate	C13H19N3O8S	-2					InChI=1/C13H21N3O8S/c1-25-3-2-7(15-11(21)6(14)4-9(17)18)12(22)16-8(13(23)24)5-10(19)20/h6-8H,2-5,14H2,1H3,(H,15,21)(H,16,22)(H,17,18)(H,19,20)(H,23,24)/p-2/t6-,7+,8-/s2	[H]OC(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])C([O-])=O)C([H])([H])C([H])([H])SC([H])([H])[H])C([H])([H])C([O-])=O
aspprolys[e]	Aspartyl-Prolyl-Lysine	C15H26N4O6	0					InChI=1/C15H26N4O6/c16-6-2-1-4-10(15(24)25)18-13(22)11-5-3-7-19(11)14(23)9(17)8-12(20)21/h9-11H,1-8,16-17H2,(H,18,22)(H,20,21)(H,24,25)/t9-,10-,11-/s2	[H]OC(=O)[C@]([H])(N([H])C(=O)[C@]1([H])N(C(=O)[C@]([H])(N([H])[H])C([H])([H])C([O-])=O)C([H])([H])C([H])([H])C1([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+]([H])([H])[H]
aspvalasn[e]	Aspartyl-Valyl-Asparagine	C13H21N4O7	-1					InChI=1/C13H22N4O7/c1-5(2)10(17-11(21)6(14)3-9(19)20)12(22)16-7(13(23)24)4-8(15)18/h5-7,10H,3-4,14H2,1-2H3,(H2,15,18)(H,16,22)(H,17,21)(H,19,20)(H,23,24)/p-1/t6-,7-,10+/s2	[H]OC(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])C([O-])=O)C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C(=O)N([H])[H]
cysasnmet[e]	Cystyl-Asparaginyl-Methionine	C12H22N4O5S2	0					InChI=1/C12H22N4O5S2/c1-23-3-2-7(12(20)21)15-11(19)8(4-9(14)17)16-10(18)6(13)5-22/h6-8,22H,2-5,13H2,1H3,(H2,14,17)(H,15,19)(H,16,18)(H,20,21)/t6-,7-,8+/s2	[H]OC(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])S[H])C([H])([H])C(=O)N([H])[H])C([H])([H])C([H])([H])SC([H])([H])[H]
cysaspphe[e]	Cystyl-Aspartyl-Phenylalanine	C16H20N3O6S	-1					InChI=1/C16H21N3O6S/c17-10(8-26)14(22)18-11(7-13(20)21)15(23)19-12(16(24)25)6-9-4-2-1-3-5-9/h1-5,10-12,26H,6-8,17H2,(H,18,22)(H,19,23)(H,20,21)(H,24,25)/p-1/t10-,11+,12-/s2	[H]OC(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])S[H])C([H])([H])C([O-])=O)C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]
cyscys[e]	Cystyl-Cysteine	C6H12N2O3S2	0					InChI=1/C6H12N2O3S2/c7-3(1-12)5(9)8-4(2-13)6(10)11/h3-4,12-13H,1-2,7H2,(H,8,9)(H,10,11)/t3-,4+/s2	[H]OC(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])S[H])C([H])([H])S[H]
cysglnmet[e]	Cystyl-Glutaminyl-Methionine	C13H24N4O5S2	0					InChI=1/C13H24N4O5S2/c1-24-5-4-9(13(21)22)17-12(20)8(2-3-10(15)18)16-11(19)7(14)6-23/h7-9,23H,2-6,14H2,1H3,(H2,15,18)(H,16,19)(H,17,20)(H,21,22)/t7-,8+,9-/s2	[H]OC(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])S[H])C([H])([H])C([H])([H])C(=O)N([H])[H])C([H])([H])C([H])([H])SC([H])([H])[H]
cysgluhis[e]	Cystyl-Glutamyl-Histidine	C14H20N5O6S	-1					InChI=1/C14H21N5O6S/c15-8(5-26)12(22)18-9(1-2-11(20)21)13(23)19-10(14(24)25)3-7-4-16-6-17-7/h4,6,8-10,26H,1-3,5,15H2,(H,16,17)(H,18,22)(H,19,23)(H,20,21)(H,24,25)/p-1/t8-,9+,10-/s2	[H]OC(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])S[H])C([H])([H])C([H])([H])C([O-])=O)C([H])([H])C1=C([H])N([H])C([H])=N1
cysglutrp[e]	Cystyl-Glutamyl-Tryptophan	C19H23N4O6S	-1					InChI=1/C19H24N4O6S/c20-12(9-30)17(26)22-14(5-6-16(24)25)18(27)23-15(19(28)29)7-10-8-21-13-4-2-1-3-11(10)13/h1-4,8,12,14-15,21,30H,5-7,9,20H2,(H,22,26)(H,23,27)(H,24,25)(H,28,29)/p-1/t12-,14+,15-/s2	[H]OC(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])S[H])C([H])([H])C([H])([H])C([O-])=O)C([H])([H])C1=C([H])N([H])C2=C1C([H])=C([H])C([H])=C2[H]
cysleuthr[e]	Cystyl-Leucyl-Threonine	C13H25N3O5S	0					InChI=1/C13H25N3O5S/c1-6(2)4-9(15-11(18)8(14)5-22)12(19)16-10(7(3)17)13(20)21/h6-10,17,22H,4-5,14H2,1-3H3,(H,15,18)(H,16,19)(H,20,21)/t7-,8-,9+,10-/s2	[H]OC(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])S[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])[C@]([H])(O[H])C([H])([H])[H]
cyssermet[e]	Cystyl-Seryl-Methionine	C11H21N3O5S2	0					InChI=1/C11H21N3O5S2/c1-21-3-2-7(11(18)19)13-10(17)8(4-15)14-9(16)6(12)5-20/h6-8,15,20H,2-5,12H2,1H3,(H,13,17)(H,14,16)(H,18,19)/t6-,7-,8+/s2	[H]OC(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])S[H])C([H])([H])O[H])C([H])([H])C([H])([H])SC([H])([H])[H]
cystyrasn[e]	Cystyl-Tyrosyl-Asparagine	C16H22N4O6S	0					InChI=1/C16H22N4O6S/c17-10(7-27)14(23)19-11(5-8-1-3-9(21)4-2-8)15(24)20-12(16(25)26)6-13(18)22/h1-4,10-12,21,27H,5-7,17H2,(H2,18,22)(H,19,23)(H,20,24)(H,25,26)/t10-,11+,12-/s2	[H]OC(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])S[H])C([H])([H])C1=C([H])C([H])=C(O[H])C([H])=C1[H])C([H])([H])C(=O)N([H])[H]
glnasngln[e]	Glutaminyl-Asparaginyl-Glutamine	C14H24N6O7	0					InChI=1/C14H24N6O7/c15-6(1-3-9(16)21)12(24)20-8(5-11(18)23)13(25)19-7(14(26)27)2-4-10(17)22/h6-8H,1-5,15H2,(H2,16,21)(H2,17,22)(H2,18,23)(H,19,25)(H,20,24)(H,26,27)/t6-,7-,8+/s2	[H]OC(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])C([H])([H])C(=O)N([H])[H])C([H])([H])C(=O)N([H])[H])C([H])([H])C([H])([H])C(=O)N([H])[H]
glnhishis[e]	Glutaminyl-Histidyl-Histidine	C17H24N8O5	0					InChI=1/C17H24N8O5/c18-11(1-2-14(19)26)15(27)24-12(3-9-5-20-7-22-9)16(28)25-13(17(29)30)4-10-6-21-8-23-10/h5-8,11-13H,1-4,18H2,(H2,19,26)(H,20,22)(H,21,23)(H,24,27)(H,25,28)(H,29,30)/t11-,12+,13-/s2	[H]OC(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])C([H])([H])C(=O)N([H])[H])C([H])([H])C1=C([H])N([H])C([H])=N1)C([H])([H])C1=C([H])N([H])C([H])=N1
glnhislys[e]	Glutaminyl-Histidyl-Lysine	C17H30N7O5	-1					InChI=1S/C17H29N7O5/c18-6-2-1-3-12(17(28)29)23-16(27)13(7-10-8-21-9-22-10)24-15(26)11(19)4-5-14(20)25/h8-9,11-13H,1-7,18-19H2,(H2,20,25)(H,21,22)(H,23,27)(H,24,26)(H,28,29)/p-1/t11-,12-,13-/m0/s1	[H]N([H])C(=O)C([H])([H])C([H])([H])[C@]([H])(N([H])[H])C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C([O-])=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H])C([H])([H])C1=C([H])N=C([H])N1[H]
glnlyslys[e]	Glutaminyl-Lysyl-Lysine	C17H36N6O5	-2					InChI=1S/C17H34N6O5/c18-9-3-1-5-12(22-15(25)11(20)7-8-14(21)24)16(26)23-13(17(27)28)6-2-4-10-19/h11-13H,1-10,18-20H2,(H2,21,24)(H,22,25)(H,23,26)(H,27,28)/p-1/t11-,12-,13-/m0/s1	[H]N([H])C(=O)C([H])([H])C([H])([H])[C@]([H])(N([H])[H])C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C([O-])=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H]
glnlystrp[e]	Glutaminyl-Lysyl-Tryptophan	C22H33N6O5	1					InChI=1S/C22H32N6O5/c23-10-4-3-7-17(27-20(30)15(24)8-9-19(25)29)21(31)28-18(22(32)33)11-13-12-26-16-6-2-1-5-14(13)16/h1-2,5-6,12,15,17-18,26H,3-4,7-11,23-24H2,(H2,25,29)(H,27,30)(H,28,31)(H,32,33)/p-1/t15-,17-,18-/m0/s1	[H]N([H])C(=O)C([H])([H])C([H])([H])[C@]([H])(N([H])[H])C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C([O-])=O)C([H])([H])C1=C([H])N([H])C2=C1C([H])=C([H])C([H])=C2[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H]
glnproglu[e]	Glutaminyl-Prolyl-Glutamate	C15H23N4O7	-1					InChI=1/C15H24N4O7/c16-8(3-5-11(17)20)14(24)19-7-1-2-10(19)13(23)18-9(15(25)26)4-6-12(21)22/h8-10H,1-7,16H2,(H2,17,20)(H,18,23)(H,21,22)(H,25,26)/p-1/t8-,9-,10-/s2	[H]OC(=O)[C@]([H])(N([H])C(=O)[C@]1([H])N(C(=O)[C@]([H])(N([H])[H])C([H])([H])C([H])([H])C(=O)N([H])[H])C([H])([H])C([H])([H])C1([H])[H])C([H])([H])C([H])([H])C([O-])=O
glntrpglu[e]	Glutaminyl-Tryptophanyl-Glutamate	C21H26N5O7	-1					InChI=1/C21H27N5O7/c22-13(5-7-17(23)27)19(30)26-16(9-11-10-24-14-4-2-1-3-12(11)14)20(31)25-15(21(32)33)6-8-18(28)29/h1-4,10,13,15-16,24H,5-9,22H2,(H2,23,27)(H,25,31)(H,26,30)(H,28,29)(H,32,33)/p-1/t13-,15-,16+/s2	[H]OC(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])C([H])([H])C(=O)N([H])[H])C([H])([H])C1=C([H])N([H])C2=C1C([H])=C([H])C([H])=C2[H])C([H])([H])C([H])([H])C([O-])=O
glntyrleu[e]	Glutaminyl-Tyrosyl-Leucine	C20H30N4O6	0					InChI=1/C20H30N4O6/c1-11(2)9-16(20(29)30)24-19(28)15(10-12-3-5-13(25)6-4-12)23-18(27)14(21)7-8-17(22)26/h3-6,11,14-16,25H,7-10,21H2,1-2H3,(H2,22,26)(H,23,27)(H,24,28)(H,29,30)/t14-,15+,16-/s2	[H]OC(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])C([H])([H])C(=O)N([H])[H])C([H])([H])C1=C([H])C([H])=C(O[H])C([H])=C1[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]
gluargleu[e]	Glutaminyl-Arginyl-Leucine	C17H32N6O6	0					InChI=1/C17H32N6O6/c1-9(2)8-12(16(28)29)23-15(27)11(4-3-7-21-17(19)20)22-14(26)10(18)5-6-13(24)25/h9-12H,3-8,18H2,1-2H3,(H,22,26)(H,23,27)(H,24,25)(H,28,29)(H4,19,20,21)/t10-,11+,12-/s2	[H]OC(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])C([H])([H])C([O-])=O)C([H])([H])C([H])([H])C([H])([H])N([H])C(N([H])[H])=[N+]([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]
gluasnleu[e]	Glutaminyl-Asparaginyl-Leucine	C15H25N4O7	-1					InChI=1/C15H26N4O7/c1-7(2)5-10(15(25)26)19-14(24)9(6-11(17)20)18-13(23)8(16)3-4-12(21)22/h7-10H,3-6,16H2,1-2H3,(H2,17,20)(H,18,23)(H,19,24)(H,21,22)(H,25,26)/p-1/t8-,9+,10-/s2	[H]OC(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])C([H])([H])C([O-])=O)C([H])([H])C(=O)N([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]
gluglu[e]	Glutamyl-Glutamate	C10H14N2O7	-2					InChI=1/C10H16N2O7/c11-5(1-3-7(13)14)9(17)12-6(10(18)19)2-4-8(15)16/h5-6H,1-4,11H2,(H,12,17)(H,13,14)(H,15,16)(H,18,19)/p-2/t5-,6+/s2	[H]OC(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])C([H])([H])C([O-])=O)C([H])([H])C([H])([H])C([O-])=O
gluilelys[e]	Glutamyl-Isoleucyl-Lysine	C17H32N4O6	0					InChI=1/C17H32N4O6/c1-3-10(2)14(21-15(24)11(19)7-8-13(22)23)16(25)20-12(17(26)27)6-4-5-9-18/h10-12,14H,3-9,18-19H2,1-2H3,(H,20,25)(H,21,24)(H,22,23)(H,26,27)/t10?,11-,12-,14+/s2	[H]OC(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])C([H])([H])C([O-])=O)C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+]([H])([H])[H]
gluleu[e]	Glutamyl-Leucine	C11H19N2O5	-1					InChI=1/C11H20N2O5/c1-6(2)5-8(11(17)18)13-10(16)7(12)3-4-9(14)15/h6-8H,3-5,12H2,1-2H3,(H,13,16)(H,14,15)(H,17,18)/p-1/t7-,8+/s2	[H]OC(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])C([H])([H])C([O-])=O)C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]
glumet[e]	Glutamyl-Methionine	C10H17N2O5S	-1					InChI=1/C10H18N2O5S/c1-2-5-18-9(10(16)17)12-8(15)6(11)3-4-7(13)14/h6,9H,2-5,11H2,1H3,(H,12,15)(H,13,14)(H,16,17)/p-1/t6-,9?/s2	[H]OC(=O)C([H])(SC([H])([H])C([H])([H])C([H])([H])[H])N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])C([H])([H])C([O-])=O
glumethis[e]	Glutamyl-Methioninyl-Histidine	C16H24N5O6S	-1					InChI=1/C16H25N5O6S/c1-28-5-4-11(20-14(24)10(17)2-3-13(22)23)15(25)21-12(16(26)27)6-9-7-18-8-19-9/h7-8,10-12H,2-6,17H2,1H3,(H,18,19)(H,20,24)(H,21,25)(H,22,23)(H,26,27)/p-1/t10-,11?,12-/s2	[H]OC(=O)[C@]([H])(N([H])C(=O)C([H])(N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])C([H])([H])C([O-])=O)C([H])([H])C([H])([H])SC([H])([H])[H])C([H])([H])C1=C([H])N([H])C([H])=N1
gluthr[e]	Glutamyl-Threonine	C9H15N2O6	-1					InChI=1/C9H16N2O6/c1-4(12)7(9(16)17)11-8(15)5(10)2-3-6(13)14/h4-5,7,12H,2-3,10H2,1H3,(H,11,15)(H,13,14)(H,16,17)/p-1/t4-,5-,7+/s2	[H]OC(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])C([H])([H])C([O-])=O)[C@]([H])(O[H])C([H])([H])[H]
gluthrlys[e]	Glutamyl-Threonyl-Lysine	C15H28N4O7	0					InChI=1/C15H28N4O7/c1-8(20)12(19-13(23)9(17)5-6-11(21)22)14(24)18-10(15(25)26)4-2-3-7-16/h8-10,12,20H,2-7,16-17H2,1H3,(H,18,24)(H,19,23)(H,21,22)(H,25,26)/t8-,9-,10-,12+/s2	[H]OC(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])C([H])([H])C([O-])=O)[C@]([H])(O[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+]([H])([H])[H]
glutrpala[e]	Glutamyl-Tryptophanyl-Alanine	C19H23N4O6	-1					InChI=1S/C19H24N4O6/c1-10(19(28)29)22-18(27)15(23-17(26)13(20)6-7-16(24)25)8-11-9-21-14-5-3-2-4-12(11)14/h2-5,9-10,13,15,21H,6-8,20H2,1H3,(H,22,27)(H,23,26)(H,24,25)(H,28,29)/t10-,13-,15-/m0/s1	[H]OC(=O)C([H])([H])C([H])([H])[C@]([H])(N([H])[H])C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)O[H])C([H])([H])[H])C([H])([H])C1=C([H])N([H])C2=C1C([H])=C([H])C([H])=C2[H]
glyhisasn[e]	Glycyl-Histidyl-Asparagine	C12H18N6O5	0					InChI=1/C12H18N6O5/c13-3-10(20)17-7(1-6-4-15-5-16-6)11(21)18-8(12(22)23)2-9(14)19/h4-5,7-8H,1-3,13H2,(H2,14,19)(H,15,16)(H,17,20)(H,18,21)(H,22,23)/t7-,8+/s2	[H]OC(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)C([H])([H])N([H])[H])C([H])([H])C1=C([H])N([H])C([H])=N1)C([H])([H])C(=O)N([H])[H]
glyhislys[e]	Glycyl-Histidyl-Lysine	C14H25N6O4	1					InChI=1/C14H24N6O4/c15-4-2-1-3-10(14(23)24)20-13(22)11(19-12(21)6-16)5-9-7-17-8-18-9/h7-8,10-11H,1-6,15-16H2,(H,17,18)(H,19,21)(H,20,22)(H,23,24)/p+1/t10-,11+/s2	[H]OC(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)C([H])([H])N([H])[H])C([H])([H])C1=C([H])N([H])C([H])=N1)C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+]([H])([H])[H]
glylyscys[e]	Glycyl-Lysyl-Cysteine	C11H23N4O4S	1					InChI=1/C11H22N4O4S/c12-4-2-1-3-7(14-9(16)5-13)10(17)15-8(6-20)11(18)19/h7-8,20H,1-6,12-13H2,(H,14,16)(H,15,17)(H,18,19)/p+1/t7-,8+/s2	[H]OC(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)C([H])([H])N([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+]([H])([H])[H])C([H])([H])S[H]
glylysphe[e]	Glycyl-Lysyl-Phenylalanine	C17H27N4O4	1					InChI=1/C17H26N4O4/c18-9-5-4-8-13(20-15(22)11-19)16(23)21-14(17(24)25)10-12-6-2-1-3-7-12/h1-3,6-7,13-14H,4-5,8-11,18-19H2,(H,20,22)(H,21,23)(H,24,25)/p+1/t13-,14+/s2	[H]OC(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)C([H])([H])N([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+]([H])([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]
glytyrlys[e]	Glycyl-Tyrosyl-Lysine	C17H27N4O5	1					InChI=1/C17H26N4O5/c18-8-2-1-3-13(17(25)26)21-16(24)14(20-15(23)10-19)9-11-4-6-12(22)7-5-11/h4-7,13-14,22H,1-3,8-10,18-19H2,(H,20,23)(H,21,24)(H,25,26)/p+1/t13-,14+/s2	[H]OC(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)C([H])([H])N([H])[H])C([H])([H])C1=C([H])C([H])=C(O[H])C([H])=C1[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+]([H])([H])[H]
glyvalhis[e]	Glycyl-Valyl-Histidine	C13H21N5O4	0					InChI=1/C13H21N5O4/c1-7(2)11(18-10(19)4-14)12(20)17-9(13(21)22)3-8-5-15-6-16-8/h5-7,9,11H,3-4,14H2,1-2H3,(H,15,16)(H,17,20)(H,18,19)(H,21,22)/t9-,11+/s2	[H]OC(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)C([H])([H])N([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1=C([H])N([H])C([H])=N1
hisargcys[e]	Histidyl-Arginyl-Cysteine	C15H27N8O4S	1					InChI=1S/C15H26N8O4S/c16-9(4-8-5-19-7-21-8)12(24)22-10(2-1-3-20-15(17)18)13(25)23-11(6-28)14(26)27/h5,7,9-11,28H,1-4,6,16H2,(H,19,21)(H,22,24)(H,23,25)(H,26,27)(H4,17,18,20)/p-1/t9-,10-,11-/m0/s1	[H]SC([H])([H])[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])[H])C([H])([H])C1=C([H])N=C([H])N1[H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=N[H])N([H])[H])C([O-])=O
hisargser[e]	Histidyl-Arginyl-Serine	C15H27N8O5	1					InChI=1/C15H26N8O5/c16-9(4-8-5-19-7-21-8)12(25)22-10(2-1-3-20-15(17)18)13(26)23-11(6-24)14(27)28/h5,7,9-11,24H,1-4,6,16H2,(H,19,21)(H,22,25)(H,23,26)(H,27,28)(H4,17,18,20)/p+1/t9-,10+,11-/s2	[H]OC(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])C1=C([H])N([H])C([H])=N1)C([H])([H])C([H])([H])C([H])([H])N([H])C(N([H])[H])=[N+]([H])[H])C([H])([H])O[H]
hisasp[e]	Histidyl-Aspartate	C10H13N4O5	-1					InChI=1/C10H14N4O5/c11-6(1-5-3-12-4-13-5)9(17)14-7(10(18)19)2-8(15)16/h3-4,6-7H,1-2,11H2,(H,12,13)(H,14,17)(H,15,16)(H,18,19)/p-1/t6-,7+/s2	[H]OC(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])C1=C([H])N([H])C([H])=N1)C([H])([H])C([O-])=O
hiscyscys[e]	Histidyl-Cystyl-Cysteine	C12H19N5O4S2	0					InChI=1/C12H19N5O4S2/c13-7(1-6-2-14-5-15-6)10(18)16-8(3-22)11(19)17-9(4-23)12(20)21/h2,5,7-9,22-23H,1,3-4,13H2,(H,14,15)(H,16,18)(H,17,19)(H,20,21)/t7-,8+,9-/s2	[H]OC(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])C1=C([H])N([H])C([H])=N1)C([H])([H])S[H])C([H])([H])S[H]
hisglnala[e]	Histidyl-Glutaminyl-Alanine	C14H22N6O5	0					InChI=1/C14H22N6O5/c1-7(14(24)25)19-13(23)10(2-3-11(16)21)20-12(22)9(15)4-8-5-17-6-18-8/h5-7,9-10H,2-4,15H2,1H3,(H2,16,21)(H,17,18)(H,19,23)(H,20,22)(H,24,25)/t7-,9-,10+/s2	[H]OC(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])C1=C([H])N([H])C([H])=N1)C([H])([H])C([H])([H])C(=O)N([H])[H])C([H])([H])[H]
hisglu[e]	Histidyl-Glutamate	C11H15N4O5	-1					InChI=1/C11H16N4O5/c12-7(3-6-4-13-5-14-6)10(18)15-8(11(19)20)1-2-9(16)17/h4-5,7-8H,1-3,12H2,(H,13,14)(H,15,18)(H,16,17)(H,19,20)/p-1/t7-,8+/s2	[H]OC(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])C1=C([H])N([H])C([H])=N1)C([H])([H])C([H])([H])C([O-])=O
hisglugln[e]	Histidyl-Glutamyl-Glutamine	C16H23N6O7	-1					InChI=1/C16H24N6O7/c17-9(5-8-6-19-7-20-8)14(26)21-10(2-4-13(24)25)15(27)22-11(16(28)29)1-3-12(18)23/h6-7,9-11H,1-5,17H2,(H2,18,23)(H,19,20)(H,21,26)(H,22,27)(H,24,25)(H,28,29)/p-1/t9-,10+,11-/s2	[H]OC(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])C1=C([H])N([H])C([H])=N1)C([H])([H])C([H])([H])C([O-])=O)C([H])([H])C([H])([H])C(=O)N([H])[H]
hisglylys[e]	Histidyl-Lysyl-Lysine	C14H25N6O4	1					InChI=1S/C18H33N7O4/c19-7-3-1-5-14(17(27)25-15(18(28)29)6-2-4-8-20)24-16(26)13(21)9-12-10-22-11-23-12/h10-11,13-15H,1-9,19-21H2,(H,22,23)(H,24,26)(H,25,27)(H,28,29)/p-1/t13-,14-,15-/m0/s1	[H]N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])[H])C([H])([H])C1=C([H])N=C([H])N1[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H])C([O-])=O
hishislys[e]	Histidyl-Histidyl-Lysine	C18H29N8O4	1					InChI=1S/C18H28N8O4/c19-4-2-1-3-14(18(29)30)25-17(28)15(6-12-8-22-10-24-12)26-16(27)13(20)5-11-7-21-9-23-11/h7-10,13-15H,1-6,19-20H2,(H,21,23)(H,22,24)(H,25,28)(H,26,27)(H,29,30)/p-1/t13-,14-,15-/m0/s1	[H]N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])[H])C([H])([H])C1=C([H])N=C([H])N1[H])C([H])([H])C1=C([H])N=C([H])N1[H])C([O-])=O
